FoodID,RefuseID,RefuseAmount,RefuseDateOfEntry
4142,750,0,1997-05-01
4143,750,0,1997-05-01
4145,750,0,1997-05-01
4146,750,0,1997-05-01
4147,750,0,1997-05-01
4148,750,0,1997-05-01
4149,750,0,1997-05-01
4151,750,0,1997-05-01
4152,750,0,1997-05-01
4153,750,0,1997-05-01
4154,750,0,1997-05-01
4155,750,0,1997-05-01
4156,750,0,1997-05-01
4157,750,0,1997-05-01
4158,750,0,1997-05-01
4159,750,0,1997-05-01
4161,750,0,1997-05-01
4163,750,0,1997-05-01
4164,750,0,1997-05-01
4165,750,0,1997-05-01
4166,750,0,1997-05-01
4167,750,0,1997-05-01
4168,750,0,1997-05-01
4169,750,0,1997-05-01
4171,750,0,1997-05-01
4172,750,0,1997-05-01
4173,750,0,1997-05-01
4174,750,0,1997-05-01
4175,750,0,1997-05-01
4176,750,0,1997-05-01
4177,750,0,1997-05-01
4178,750,0,1997-05-01
4179,750,0,1997-05-01
4180,750,0,1997-05-01
4181,750,0,1997-05-01
4182,750,0,1997-05-01
4183,750,0,1997-05-01
4184,750,0,1997-05-01
4185,750,0,1997-05-01
4186,750,0,1997-05-01
4187,750,0,1997-05-01
4188,750,0,1997-05-01
4189,750,0,1997-05-01
4190,750,0,1997-05-01
4191,750,0,1997-05-01
4192,750,0,1997-05-01
4193,750,0,1997-05-01
4194,750,0,1997-05-01
4195,750,0,1997-05-01
4196,750,0,1997-05-01
4197,750,0,1997-05-01
4198,750,0,1997-05-01
4199,750,0,1997-05-01
4201,750,0,1997-05-01
4202,750,0,1997-05-01
4203,750,0,1997-05-01
4204,750,0,1997-05-01
4205,750,0,1997-05-01
4206,750,0,1997-05-01
4207,750,0,1997-05-01
4208,750,0,1997-05-01
4209,750,0,1997-05-01
4210,750,0,1997-05-01
4211,750,0,1997-05-01
4212,750,0,1997-05-01
4213,750,0,1997-05-01
4214,750,0,1997-05-01
4215,750,0,1997-05-01
4217,750,0,1997-05-01
4218,750,0,1997-05-01
4219,750,0,1997-05-01
4220,750,0,1997-05-01
4221,750,0,1997-05-01
4222,750,0,1997-05-01
4223,750,0,1997-05-01
4224,750,0,1997-05-01
4227,750,0,1997-05-01
4228,750,0,1997-05-01
4229,750,0,1997-05-01
4230,750,0,1997-05-01
4232,750,0,1997-05-01
4233,750,0,1997-05-01
4234,750,0,1997-05-01
4237,750,0,1997-05-01
4238,750,0,1997-05-01
4241,750,0,1997-05-01
4242,750,0,1997-05-01
4243,750,0,1997-05-01
4244,750,0,1997-05-01
4245,750,0,1997-05-01
4247,750,0,1997-05-01
4248,750,0,1997-05-01
4249,750,0,1997-05-01
4251,750,0,1997-05-01
4252,750,0,1997-05-01
4254,750,0,1997-05-01
4255,750,0,1997-05-01
4257,750,0,1997-05-01
4258,750,0,1997-05-01
4259,750,0,1997-05-01
4260,750,0,1997-05-01
4261,750,0,1997-05-01
4262,750,0,1997-05-01
4264,750,0,1997-05-01
4265,750,0,1997-05-01
4266,750,0,1997-05-01
4267,750,0,1997-05-01
4268,750,0,1997-05-01
4270,750,0,1997-05-01
4271,750,0,1997-05-01
4272,750,0,1997-05-01
4273,750,0,1997-05-01
4274,750,0,1997-05-01
4275,750,0,1997-05-01
4276,750,0,1997-05-01
4278,750,0,1997-05-01
4279,750,0,1997-05-01
4280,750,0,1997-05-01
4281,750,0,1997-05-01
4282,750,0,1997-05-01
4283,750,0,1997-05-01
4284,750,0,1997-05-01
4285,750,0,1997-05-01
4286,750,0,1997-05-01
4287,750,0,1997-05-01
4288,750,0,1997-05-01
4289,750,0,1997-05-01
4290,750,0,1997-05-01
4291,750,0,1997-05-01
4292,750,0,1997-05-01
4293,750,0,1997-05-01
4294,750,0,1997-05-01
4295,750,0,1997-05-01
4296,750,0,1997-05-01
4297,750,0,1997-05-01
4298,750,0,1997-05-01
4299,750,0,1997-05-01
4301,750,0,1997-05-01
4303,750,0,1997-05-01
4304,750,0,1997-05-01
4305,750,0,1997-05-01
4306,750,0,1997-05-01
4307,750,0,1997-05-01
4308,750,0,1997-05-01
4309,750,0,1997-05-01
4310,750,0,1997-05-01
4311,750,0,1997-05-01
4312,750,0,1997-05-01
4313,750,0,1997-05-01
4314,750,0,1997-05-01
4315,750,0,1997-05-01
4316,750,0,1997-05-01
4317,750,0,1997-05-01
4318,750,0,1997-05-01
4319,750,0,1997-05-01
4320,750,0,1997-05-01
4321,750,0,1997-05-01
4322,750,0,1997-05-01
4323,750,0,1997-05-01
4324,750,0,2002-02-18
4325,750,0,1997-05-01
4326,750,0,1997-05-01
4327,750,0,1997-05-01
4328,750,0,1997-05-01
4329,750,0,1997-05-01
4330,750,0,1997-05-01
4331,750,0,1997-05-01
4332,750,0,1997-05-01
4333,750,0,1997-05-01
4334,750,0,1997-05-01
4335,750,0,1997-05-01
4336,750,0,1997-05-01
4337,750,0,1997-05-01
4340,750,0,1997-05-01
4350,750,0,1997-05-01
4351,750,0,1997-05-01
4352,750,0,1997-05-01
4354,750,0,1997-05-01
4358,750,0,1997-05-01
4359,750,0,1997-05-01
4360,750,0,1997-05-01
4361,750,0,1997-05-01
4362,750,0,1997-05-01
4363,750,0,1997-05-01
4364,750,0,1997-05-01
4365,750,0,1997-05-01
4366,750,0,1997-05-01
4367,750,0,1997-05-01
4369,750,0,1997-05-01
4371,750,0,1997-05-01
4372,750,0,1997-05-01
4373,750,0,1997-05-01
4374,750,0,1997-05-01
4375,750,0,1997-05-01
4376,750,0,1997-05-01
4377,750,0,1997-05-01
4378,750,0,1997-05-01
4379,750,0,1997-05-01
4380,750,0,1997-05-01
4381,750,0,1997-05-01
4382,750,0,1997-05-01
4383,750,0,1997-05-01
4386,750,0,1997-05-01
4387,750,0,1997-05-01
4388,750,0,1997-05-01
4389,750,0,1997-05-01
4390,750,0,1997-05-01
4391,750,0,1997-05-01
4392,750,0,1997-05-01
4393,750,0,1997-05-01
4394,750,0,1997-05-01
4396,750,0,2004-10-26
4397,750,0,1997-05-01
4398,750,0,1997-05-01
4401,750,0,1997-05-01
4402,750,0,1997-05-01
4403,750,0,1997-05-01
4405,750,0,1997-05-01
4407,750,0,1997-05-01
4409,750,0,1997-05-01
4410,750,0,1997-05-01
4411,750,0,1997-05-01
4412,750,0,1997-05-01
4413,750,0,1997-05-01
4414,750,0,1997-05-01
4415,750,0,1997-05-01
4416,750,0,1997-05-01
4417,750,0,1997-05-01
4418,750,0,1997-05-01
4419,750,0,1997-05-01
4420,750,0,1997-05-01
4421,750,0,1997-05-01
4422,750,0,1997-05-01
4423,750,0,1997-05-01
4424,750,0,1997-05-01
4425,750,0,1997-05-01
4426,750,0,1997-05-01
4427,750,0,1997-05-01
4428,750,0,1997-05-01
4429,750,0,1997-05-01
4430,750,0,1997-05-01
4431,750,0,1997-05-01
4432,750,0,1997-05-01
4433,750,0,1997-05-01
4434,750,0,1997-05-01
4435,750,0,1997-05-01
4436,750,0,1997-05-01
4437,750,0,1997-05-01
4438,750,0,1997-05-01
4439,750,0,1997-05-01
4440,750,0,1997-05-01
4441,750,0,1997-05-01
4442,750,0,1997-05-01
4443,750,0,1997-05-01
4444,750,0,1997-05-01
4445,750,0,1997-05-01
4446,750,0,1997-05-01
4447,750,0,1997-05-01
4448,750,0,1997-05-01
4449,750,0,1997-05-01
4450,750,0,1997-05-01
4451,750,0,1997-05-01
4452,750,0,1997-05-01
4453,750,0,1997-05-01
4454,750,0,1997-05-01
4455,750,0,1997-05-01
4456,750,0,1997-05-01
4457,750,0,1997-05-01
4458,750,0,1997-05-01
4459,750,0,1997-05-01
4460,750,0,1997-05-01
4461,750,0,1997-05-01
4462,750,0,1997-05-01
4463,750,0,1997-05-01
4464,750,0,1997-05-01
4465,750,0,1997-05-01
4466,750,0,1997-05-01
4467,750,0,1997-05-01
4468,750,0,1997-05-01
4469,750,0,1997-05-01
4470,750,0,1997-05-01
4471,750,0,1997-05-01
4472,750,0,1997-05-01
4473,750,0,1997-05-01
4474,750,0,1997-05-01
4475,750,0,1997-05-01
4476,750,0,1997-05-01
4477,750,0,1997-05-01
4478,750,0,1997-05-01
4479,750,0,1997-05-01
4480,750,0,1997-05-01
4481,750,0,1997-05-01
4482,750,0,1997-05-01
4483,750,0,1997-05-01
4484,750,0,1997-05-01
4485,750,0,1997-05-01
4486,750,0,1997-05-01
4487,750,0,1997-05-01
4488,750,0,1997-05-01
4489,750,0,1997-05-01
4490,750,0,1997-05-01
4491,750,0,1997-05-01
4492,750,0,1997-05-01
4493,750,0,1997-05-01
4494,750,0,1997-05-01
4495,750,0,1997-05-01
4496,750,0,1997-05-01
4497,750,0,1997-05-01
4498,750,0,1997-05-01
4499,750,0,1997-05-01
4501,750,0,1997-05-01
4502,750,0,1997-05-01
4503,750,0,1997-05-01
4504,750,0,1997-05-01
4505,750,0,1997-05-01
4506,750,0,1997-05-01
4507,750,0,1997-05-01
4508,750,0,1997-05-01
4509,750,0,1997-05-01
4510,750,0,1997-05-01
4511,750,0,1997-05-01
4512,750,0,1997-05-01
4513,750,0,1997-05-01
4514,750,0,1997-05-01
4515,750,0,1997-05-01
4516,750,0,1997-05-01
4517,750,0,1997-05-01
4518,750,0,1997-05-01
4519,750,0,1997-05-01
4520,750,0,1997-05-01
4521,750,0,1997-05-01
4522,750,0,1997-05-01
4523,750,0,1997-05-01
4524,750,0,1997-05-01
4525,750,0,1997-05-01
4526,750,0,1997-05-01
4527,750,0,1997-05-01
4528,750,0,1997-05-01
4529,750,0,1997-05-01
4530,750,0,1997-05-01
4532,750,0,1997-05-01
4533,750,0,1997-05-01
4534,750,0,1997-05-01
4535,750,0,1997-05-01
4536,750,0,1997-05-01
4537,750,0,1997-05-01
4538,750,0,1997-05-01
4539,750,0,1997-05-01
4541,750,0,1997-05-01
4542,750,0,1997-05-01
4543,750,0,1997-05-01
4544,750,0,1997-05-01
4548,750,0,1997-05-01
4549,750,0,1997-05-01
4550,750,0,1997-05-01
4551,750,0,1997-05-01
4552,750,0,1997-05-01
4553,750,0,1997-05-01
4554,750,0,2001-10-09
4556,750,0,1997-05-01
4557,750,0,1997-05-01
4558,750,0,1997-05-01
4559,750,0,1997-05-01
4561,750,0,1997-05-01
4562,750,0,1997-05-01
4563,750,0,1997-05-01
4564,751,23,2003-08-11
4564,750,23,1997-05-01
4565,751,21,2003-08-11
4565,750,21,1997-05-01
4571,750,0,1997-05-01
4572,750,0,1997-05-01
4575,750,0,1997-05-01
4576,750,0,1997-05-01
4577,750,0,1997-05-01
4579,750,0,1997-05-01
4580,750,0,1997-05-01
4581,750,0,1997-05-01
4582,750,0,1997-05-01
4583,750,0,1997-05-01
4584,750,0,1997-05-01
4585,750,0,1997-05-01
4586,750,0,1997-05-01
4587,750,0,1997-05-01
4588,750,0,1997-05-01
4589,750,0,1997-05-01
4590,750,0,1997-05-01
4591,750,0,1997-05-01
4592,750,0,1997-05-01
4593,750,0,1997-05-01
4594,750,0,1997-05-01
4595,750,0,1997-05-01
4596,750,0,1997-05-01
4597,750,0,1997-05-01
4598,750,0,1997-05-01
4599,750,0,1997-05-01
4601,750,0,1997-05-01
4602,750,0,1997-05-01
4603,750,0,1997-05-01
4604,750,0,1997-05-01
4605,750,0,1997-05-01
4607,750,0,1997-05-01
4609,750,0,1997-05-01
4610,750,0,1997-05-01
4611,750,0,1997-05-01
4612,750,0,1997-05-01
4613,750,0,1997-05-01
4614,750,0,1997-05-01
4615,750,0,1997-05-01
4616,750,0,1997-05-01
4617,750,0,1997-05-01
4618,750,0,1997-05-01
4619,750,0,1997-05-01
4620,750,0,1997-05-01
4621,750,0,1997-05-01
4622,750,0,1997-05-01
4623,750,0,1997-05-01
4624,750,0,1997-05-01
4626,750,0,1997-05-01
4627,750,0,1997-05-01
4628,750,0,1997-05-01
4629,750,0,1997-05-01
4631,750,0,1997-05-01
4632,750,0,2002-12-23
4633,750,0,2002-12-23
4634,750,0,2002-12-23
4635,750,0,2002-12-23
4636,750,0,2002-12-23
4637,750,0,2002-12-23
4638,750,0,2002-12-23
4639,750,0,2002-12-23
4641,750,0,2002-12-23
4642,750,0,2002-12-23
4643,750,0,2001-07-04
4644,750,0,2002-12-23
4645,750,0,2002-12-23
4646,750,0,2002-12-23
4647,750,0,2002-12-23
4648,750,0,2002-12-23
4649,750,0,2002-12-23
4650,750,0,2002-12-23
4651,750,0,2002-12-23
4652,750,0,2002-12-23
4653,750,0,2002-12-23
4654,750,45,2003-08-11
4655,750,0,2003-08-11
4656,750,0,2002-12-23
4657,750,0,2003-08-11
4658,750,0,2003-08-11
4659,750,0,2003-08-11
4660,750,0,2003-08-11
4661,750,0,2003-08-11
4662,750,0,2002-12-23
4663,750,0,2002-12-23
4664,750,0,2002-12-23
4665,750,0,2002-08-07
4666,750,0,2003-08-11
4669,750,0,2003-08-11
4711,750,0,2000-10-31
4721,750,0,2001-07-04
4722,750,0,2002-12-11
4723,805,35,2002-08-23
4723,750,35,2002-12-11
4724,805,39,2003-12-01
4724,750,39,2003-12-01
4725,805,59,2003-03-21
4725,750,59,2003-03-21
4726,750,0,2003-12-01
4727,750,0,2002-12-12
4728,750,0,2002-12-12
4729,750,0,2002-12-12
4730,750,0,2002-12-12
4731,750,0,2002-12-12
4733,750,0,2001-10-10
4734,750,0,2001-12-06
4735,750,0,2002-12-12
4736,750,0,2002-02-18
4745,750,1,2003-12-29
4745,781,1,2003-12-29
4746,750,1,2003-12-29
4746,781,1,2003-12-29
4757,751,6,2003-12-29
4757,750,6,2003-12-29
4758,751,8,2003-12-29
4758,750,8,2003-12-29
4776,750,0,2002-12-20
4777,750,0,2002-12-20
4778,750,0,2002-12-20
4779,750,0,2002-12-20
4780,750,0,2002-12-20
4781,751,24,2003-10-20
4781,750,24,2003-10-20
4782,751,24,2003-10-20
4782,750,24,2003-10-20
4783,751,52,2003-10-20
4783,750,52,2003-10-20
4784,751,56,2003-10-20
4784,750,56,2003-10-20
4785,751,22,2003-10-20
4785,750,22,2003-10-20
4786,751,23,2003-10-20
4786,750,23,2003-10-20
4791,751,22,2003-10-20
4791,750,22,2003-10-20
4792,751,24,2003-10-20
4792,750,24,2003-10-20
4794,751,29,2003-10-20
4794,750,29,2003-10-20
4795,751,32,2003-10-20
4795,750,32,2003-10-20
4797,751,22,2003-10-20
4797,750,22,2003-10-20
4809,751,27,2003-10-20
4809,750,27,2003-10-20
4810,751,27,2003-10-20
4810,750,27,2003-10-20
4811,751,45,2003-10-20
4811,750,45,2003-10-20
4812,751,50,2003-10-20
4812,750,50,2003-10-20
4813,751,24,2003-10-20
4813,750,24,2003-10-20
4814,751,25,2003-10-20
4814,750,25,2003-10-20
4815,751,26,2003-10-20
4815,750,26,2003-10-20
4816,751,28,2003-10-20
4816,750,28,2003-10-20
4817,751,33,2003-10-20
4817,750,33,2003-10-20
4818,751,34,2003-10-20
4818,750,34,2003-10-20
4819,751,26,2003-10-20
4819,750,26,2003-10-20
4820,751,20,2003-10-20
4820,750,20,2003-10-20
4821,750,0,2002-12-20
4823,750,0,2002-12-20
4828,750,0,2002-12-23
4829,750,0,2002-12-23
4830,750,0,2002-12-23
4831,750,0,2002-12-23
4832,750,0,2002-12-23
4833,750,0,2002-12-23
4839,750,0,2003-12-15
4840,750,0,2003-12-16
4841,751,34,2003-12-16
4841,750,34,2003-12-16
4843,750,0,2002-08-06
4845,750,0,2003-05-30
4846,750,0,2003-05-29
4847,750,68,2003-05-29
4847,817,68,2003-05-29
4848,750,27,2004-09-15
4848,1192,27,2004-09-15
4849,750,9,2003-07-14
4849,808,9,2003-07-14
4850,815,15,2003-07-14
4850,750,15,2003-07-14
4851,750,0,2003-07-14
4853,1271,35,2003-07-14
4853,750,35,2003-07-14
4854,837,3,2003-06-02
4854,750,3,2003-06-02
4855,1271,5,2003-07-14
4855,750,5,2003-07-14
4856,750,0,2003-07-14
4857,750,18,2003-07-14
4857,1211,18,2003-07-14
4858,805,3,2003-07-14
4858,750,3,2003-07-14
4859,750,0,2003-05-22
4860,750,8,2004-09-15
4860,1618,8,2004-09-15
4861,750,0,2003-07-14
4862,805,12,2003-07-14
4862,750,12,2003-07-14
4863,805,6,2003-07-14
4863,750,6,2003-07-14
4864,750,0,2003-07-14
4865,750,65,2003-07-14
4865,1306,65,2003-07-14
4866,805,11,2003-07-14
4866,750,11,2003-07-14
4867,750,0,2003-07-14
4868,815,23,2003-07-14
4868,750,23,2003-07-14
4869,750,0,2003-09-17
4870,750,0,2002-12-20
4871,750,0,2002-12-23
4872,750,0,2002-12-23
4873,750,0,2002-12-23
4874,750,0,2002-12-23
4875,751,31,2003-12-16
4875,750,31,2003-12-16
4878,750,0,2003-05-29
4879,750,0,2002-11-12
4880,750,9,2003-07-14
4880,808,9,2003-07-14
4881,750,0,2003-07-14
4882,750,0,2003-07-14
4883,805,30,2003-07-14
4883,750,30,2003-07-14
4884,750,0,2003-07-14
4885,815,14,2003-07-14
4885,750,14,2003-07-14
4886,750,0,2002-12-20
4887,750,0,2002-02-13
4888,750,0,2002-12-23
4890,750,0,2002-12-11
4891,750,0,2003-03-24
4903,750,0,2001-07-18
4904,750,0,2001-07-18
4905,750,0,2001-07-18
4906,750,0,2003-07-14
4908,750,0,2002-08-07
4909,750,0,2002-12-20
4910,750,0,2003-09-17
4911,750,0,2002-12-20
4912,750,0,2002-12-20
4913,750,0,2002-12-20
4914,750,0,2002-12-20
4915,750,0,2002-02-20
4917,750,0,2002-02-28
4919,750,0,2002-12-23
4925,750,0,2002-12-23
4931,750,0,2002-12-23
4933,750,0,2002-12-23
4935,750,0,2002-12-23
4936,750,0,2002-12-23
4939,750,0,2002-12-23
4940,750,0,2002-12-23
4941,750,0,2002-12-23
4942,750,0,2001-07-04
4951,750,0,2002-12-23
4954,750,0,2002-12-23
4962,750,0,2002-12-23
4963,750,0,2002-12-23
4964,750,0,2002-12-23
4965,750,0,2002-12-23
4970,750,0,2003-03-24
4973,1106,3,2003-07-14
4973,750,3,2003-07-14
4974,1106,3,2003-07-14
4974,750,3,2003-07-14
4975,750,0,2003-08-08
4976,750,0,2003-08-08
4979,750,0,2002-12-20
4980,750,0,2002-12-20
4981,750,0,2002-12-20
4983,750,0,2002-03-08
4985,750,0,2002-12-20
4986,750,0,2002-08-07
4988,750,0,2003-10-20
4989,750,0,2003-10-20
4990,750,0,2002-12-20
4991,750,0,2002-12-23
4993,750,0,2003-10-20
4994,750,0,2002-12-23
4995,750,0,2001-02-28
4996,750,0,2001-03-07
4997,750,0,2001-03-07
4998,750,0,2001-03-07
5001,750,0,2001-07-18
5002,750,0,2003-11-28
5009,750,0,2001-03-19
5010,750,0,2003-12-29
5011,750,0,2003-12-29
5067,750,0,2001-05-10
5069,750,0,2001-05-10
5081,750,0,2001-07-03
5082,750,0,2001-07-03
5084,750,0,2001-07-03
5088,750,0,2001-07-03
5112,750,0,2001-05-11
5113,750,0,2001-05-11
5114,750,0,2001-05-11
5124,750,0,2001-05-11
5132,750,0,2001-05-11
5133,750,0,2001-05-11
5134,750,0,2001-05-11
5135,750,0,2001-05-11
5136,750,0,2001-05-11
5137,750,0,2001-05-11
5139,750,0,2001-05-11
5143,750,0,2001-07-03
5144,750,0,2001-05-14
5145,750,0,2001-05-14
5148,750,0,2001-05-14
5153,750,0,2003-11-27
5155,750,0,2002-12-18
5158,750,0,2002-12-18
5161,750,0,2002-12-18
5168,750,0,2001-05-11
5173,751,29,2010-03-23
5173,752,5,2010-03-23
5173,750,34,2010-03-23
5174,750,0,2001-05-14
5175,751,41,2010-03-23
5175,752,5,2010-03-23
5175,750,46,2010-03-23
5176,751,26,2010-03-23
5176,752,6,2010-03-23
5176,750,32,2010-03-23
5178,751,33,2010-03-23
5178,752,5,2010-03-23
5178,750,38,2010-03-23
5179,751,51,2010-03-23
5179,752,9,2010-03-16
5179,750,60,2010-03-23
5180,751,22,2010-03-23
5180,752,5,2010-03-23
5180,750,27,2010-03-23
5181,751,37,2010-03-23
5181,752,5,2010-03-23
5181,750,42,2010-03-23
5182,751,23,2010-03-23
5182,752,7,2010-03-23
5182,750,30,2010-03-23
5184,751,29,2010-03-23
5184,752,6,2010-03-23
5184,750,35,2010-03-23
5185,751,46,2010-03-23
5185,752,12,2010-03-23
5185,750,58,2010-03-23
5186,751,37,2010-03-23
5186,750,37,2010-03-23
5187,751,41,2010-03-23
5187,750,41,2010-03-23
5188,751,26,2010-03-23
5188,750,26,2010-03-23
5189,751,23,2010-03-23
5189,750,23,2010-03-23
5193,750,0,2001-05-31
5195,750,0,2001-05-31
5196,750,0,2001-05-31
5199,750,0,2001-05-31
5203,751,31,2015-06-05
5203,750,31,2015-06-05
5204,751,39,2015-06-05
5204,750,39,2015-06-05
5205,751,23,2015-06-05
5205,750,23,2015-06-05
5206,751,26,2015-06-05
5206,750,26,2015-06-05
5207,751,32,2015-06-05
5207,750,32,2015-06-05
5208,750,0,2001-06-15
5209,750,33,2001-06-19
5211,751,24,2015-06-05
5211,936,7,2015-06-05
5211,937,11,2015-06-05
5211,750,42,2015-06-05
5212,750,0,2004-05-12
5213,750,0,2004-05-12
5214,751,26,2015-06-05
5214,936,3,2015-06-05
5214,937,7,2015-06-05
5214,750,36,2015-06-05
5215,750,9,2015-06-05
5216,751,32,2015-06-05
5216,936,3,2015-06-05
5216,937,6,2015-06-05
5216,750,41,2015-06-05
5217,750,13,2015-06-05
5218,750,9,2015-06-05
5219,750,17,2015-06-05
5220,750,15,2001-06-25
5221,751,31,2015-06-05
5221,936,4,2015-06-05
5221,937,4,2015-06-05
5221,750,39,2015-06-05
5222,751,38,2015-06-05
5222,936,5,2015-06-05
5222,937,5,2001-06-28
5222,750,48,2015-06-05
5223,750,15,2015-06-05
5224,750,14,2015-06-05
5225,750,20,2015-06-05
5226,750,19,2015-06-05
5228,750,0,2001-06-28
5229,750,0,2001-06-28
5230,750,0,2001-06-28
5231,750,0,2001-06-29
5232,750,0,2001-06-29
5240,750,0,2002-02-18
5241,750,0,2001-07-18
5253,750,0,2001-07-20
5254,750,0,2001-07-20
5255,750,0,2002-08-07
5256,750,0,2002-08-07
5257,750,0,2002-08-07
5258,750,0,2002-08-07
5260,750,0,2002-08-07
5261,750,0,2002-08-07
5263,750,0,2002-08-07
5266,750,0,2002-08-06
5267,750,0,2002-08-06
5268,750,0,2002-12-20
5269,750,0,2002-08-06
5270,750,0,2002-12-20
5273,750,0,2002-12-20
5275,750,0,2002-12-20
5276,750,0,2002-12-20
5277,750,0,2002-11-14
5278,750,0,2002-11-14
5279,750,0,2002-11-14
5284,750,0,2003-07-14
5285,750,0,2003-07-14
5286,750,0,2003-07-14
5287,750,0,2002-10-28
5288,750,0,2002-10-28
5290,750,0,2002-10-28
5291,750,0,2002-10-28
5292,750,0,2002-10-28
5293,750,0,2002-10-28
5294,750,0,2002-10-29
5295,750,0,2003-09-05
5296,750,0,2003-09-05
5297,750,0,2003-09-05
5299,750,0,2004-04-30
5305,750,0,2004-04-30
5306,750,0,2004-03-29
5307,750,0,2004-05-05
5308,750,0,2004-05-05
5309,750,0,2004-05-10
5310,750,0,2004-03-29
5316,750,0,2004-03-30
5327,750,0,2004-03-31
5328,750,0,2004-03-31
5329,750,0,2004-05-05
5330,750,0,2004-05-05
5331,750,0,2004-05-10
5332,750,0,2004-05-10
5333,750,0,2004-03-31
5334,750,0,2004-09-15
5335,750,0,2004-05-12
5336,750,0,2004-03-31
5337,750,0,2004-03-31
5338,750,0,2004-05-14
5339,750,0,2004-03-31
5340,750,0,2004-03-31
5341,750,0,2004-05-14
5347,750,0,2004-05-14
5348,750,0,2004-03-31
5350,750,0,2004-03-31
5351,750,0,2004-05-14
5352,750,0,2004-05-14
5353,750,0,2004-05-14
5354,750,0,2004-03-31
5355,750,0,2004-03-31
5356,750,0,2004-03-31
5357,750,0,2004-03-31
5358,750,0,2004-03-31
5361,750,0,2004-03-31
5362,750,0,2004-05-14
5363,750,0,2004-03-31
5364,750,0,2004-03-31
5368,750,0,2004-03-31
5369,750,0,2004-03-31
5370,750,0,2004-04-01
5371,750,0,2004-04-01
5373,750,0,2004-04-01
5376,750,0,2004-05-18
5377,750,0,2004-05-18
5378,750,0,2004-05-18
5379,750,0,2004-05-18
5381,750,0,2004-05-19
5384,750,0,2004-05-19
5389,750,0,2004-05-26
5390,750,0,2004-04-01
5391,750,0,2004-05-21
5392,750,0,2004-05-21
5393,750,0,2004-05-21
5394,750,0,2004-05-21
5395,750,0,2004-05-21
5396,750,0,2004-05-21
5397,750,0,2004-05-21
5398,750,0,2004-05-21
5399,750,0,2004-05-21
5401,806,8,2014-01-09
5401,750,8,2014-01-09
5402,750,0,2004-05-21
5403,809,8,2014-07-02
5403,834,13,2014-07-02
5403,835,22,2014-07-02
5403,750,42,2014-07-02
5404,809,8,2014-07-02
5404,834,16,2014-07-02
5404,835,26,2014-07-02
5404,750,49,2014-07-02
5405,750,0,2004-05-27
5406,750,0,2004-05-27
5407,750,0,2004-05-27
5408,750,0,2004-05-27
5409,750,0,2004-05-27
5410,750,0,2004-06-01
5411,750,0,2004-05-28
5412,750,20,2004-06-01
5412,1566,20,2004-06-01
5413,750,0,2004-05-28
5414,750,0,2004-05-28
5415,750,0,2004-05-28
5416,750,0,2004-05-28
5417,750,0,2004-05-28
5419,750,0,2004-05-28
5422,750,0,2004-06-04
5423,750,0,2004-06-04
5424,750,0,2004-06-04
5426,750,0,2004-06-04
5427,750,0,2004-06-07
5428,750,0,2004-06-07
5429,750,0,2004-06-07
5430,750,0,2004-06-09
5431,750,0,2004-06-09
5433,750,0,2004-06-30
5434,750,0,2004-06-30
5435,750,0,2004-06-30
5437,750,0,2004-06-30
5438,750,0,2004-06-04
5439,750,0,2004-06-04
5441,750,0,2004-06-28
5442,750,0,2004-06-28
5444,750,0,2004-06-28
5449,750,0,2004-06-28
5450,750,0,2004-06-30
5451,750,0,2004-06-30
5452,750,0,2004-06-30
5453,750,0,2004-06-30
5454,750,0,2004-06-09
5455,750,0,2004-06-10
5456,750,0,2004-06-30
5457,750,0,2004-06-04
5458,750,0,2004-05-10
5459,750,0,2004-05-03
5462,750,0,2004-05-13
5463,750,0,2004-06-30
5464,750,0,2004-05-03
5465,750,0,2004-05-03
5466,750,0,2004-05-10
5467,750,0,2004-05-10
5469,750,0,2004-05-10
5470,750,0,2004-05-03
5471,750,0,2004-06-30
5472,750,0,2004-05-21
5473,750,0,2004-05-10
5474,750,0,2004-05-03
5475,750,0,2004-05-10
5476,750,0,2004-05-10
5478,750,0,2004-05-10
5480,750,0,2004-05-10
5483,750,0,2004-06-07
5485,750,0,2004-06-30
5486,750,0,2004-05-19
5487,750,0,2004-05-03
5489,750,0,2004-05-10
5490,750,0,2004-05-10
5491,750,0,2004-06-30
5492,750,0,2004-10-07
5493,750,0,2004-06-28
5495,750,0,2004-06-30
5496,750,0,2004-05-10
5497,750,0,2004-05-10
5498,750,0,2004-05-03
5499,750,0,2004-05-19
5501,750,0,2004-06-28
5507,750,0,2004-06-28
5508,750,0,2004-05-10
5509,750,0,2004-06-07
5510,750,0,2004-05-10
5511,750,0,2004-05-03
5512,750,0,2004-05-03
5515,750,0,2004-05-10
5516,750,0,2004-05-10
5517,750,0,2004-05-10
5518,750,0,2004-05-10
5520,750,0,2004-05-10
5521,750,0,2004-05-10
5522,750,0,2004-06-30
5523,750,0,2004-06-30
5524,750,0,2004-06-30
5525,750,0,2004-06-30
5526,750,0,2004-06-30
5527,750,0,2004-06-30
5528,750,0,2004-06-30
5529,750,0,2004-06-30
5530,750,0,2004-05-03
5531,750,0,2004-06-30
5533,750,0,2005-02-11
5534,750,0,2004-06-07
5535,750,0,2004-06-07
5536,750,0,2004-06-07
5537,750,0,2004-06-07
5538,750,0,2004-06-07
5539,750,0,2004-06-07
5540,750,0,2004-06-07
5541,750,0,2004-06-07
